	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	tier	num_powerup_incsub_left	sell
509	Inventory	False	Violent	6	6	12	ATK%	47	CDmg	7			16.0	24.0				6.0			4.0	Rare	5.816666666666667	5.816666666666667	5.816666666666667	False	S	0.0	True
510	Inventory	False	Violent	6	6	15	ATK%	63	RES	8		4.0						18.0		6.0	6.0	Rare	6.821428571428571	6.821428571428571	6.821428571428571	False	S	0.0	False
511	Inventory	False	Violent	6	6	13	DEF%	50		0	8.0		17.0		7.0			27.0				Hero	5.675	5.675	5.675	False	S	0.0	True
512	Amarna	False	Violent	6	6	15	HP%	63		0						5.0	41.0		609.0	16.0		Hero	7.795333333333333	7.795333333333333	7.795333333333333	False	S	0.0	False
513	Jeanne	False	Violent	6	6	9	HP%	38		0	20.0								517.0	5.0		Hero	4.856	5.356	5.856	False	S	0.0	False
514	Chow	False	Violent	6	6	10	HP%	41		0	6.0	24.0			6.0							Hero	4.928571428571429	5.428571428571429	5.928571428571429	False	S	0.0	False
515	Shi Hou	False	Violent	6	6	12	ATK%	47		0	14.0		10.0	20.0						11.0		Legend	8.166666666666666	8.166666666666666	8.166666666666666	False	S	0.0	False
516	Chasun	False	Violent	6	6	9	HP%	38	HP flat	228						7.0	47.0			8.0		Hero	5.020666666666667	5.520666666666667	6.020666666666667	False	S	0.0	False
517	Riley	False	Violent	6	6	15	DEF%	63	CDmg	7			13.0		7.0			13.0		11.0		Rare	7.491666666666667	7.491666666666667	7.491666666666667	False	S	0.0	False
518	Chiwu	False	Violent	6	6	15	HP%	63	ATK flat	20				7.0		20.0			152.0	6.0		Rare	6.0776666666666666	6.0776666666666666	6.0776666666666666	False	S	0.0	False
519	Ophilia	False	Violent	6	6	15	HP%	63	CRate	6	8.0	14.0					11.0			6.0		Rare	6.275	6.275	6.275	False	S	0.0	False
520	Diana	False	Violent	6	6	9	HP%	38		0	14.0				11.0				351.0		5.0	Legend	4.426333333333333	4.926333333333333	5.426333333333333	False	S	1.0	False
780	Fran	False	Violent	6	6	15	HP%	63	DEF flat	20	14.0				21.0	5.0					5.0	Hero	6.333333333333333	6.333333333333333	6.333333333333333	False	S	0.0	False
813	Perna	False	Violent	6	6	12	DEF%	47		0				6.0			17.0		226.0	14.0		Rare	6.143000000000001	6.143000000000001	6.143000000000001	False	S	0.0	False
963	Inventory	False	Violent	6	6	0	ATK%	11		0	8.0		17.0	7.0						5.0		Legend	3.966666666666667	5.966666666666667	11.966666666666667	False	S	4.0	False
965	Homunculus - Hypernox	False	Violent	6	6	0	HP%	11		0			10.0			6.0			278.0			Hero	1.3706666666666667	3.3706666666666667	5.370666666666667	False	S	3.0	False
1149	Inventory	False	Violent	6	6	0	HP%	11		0						7.0			358.0	4.0		Hero	2.6856666666666666	4.685666666666666	9.685666666666666	False	S	3.0	False
383	Triana	False	Violent	1	5	12	ATK flat	99		0					11.0			4.0	201.0	17.0		Legend	7.809666666666667	7.809666666666667	7.809666666666667	True	S	0.0	False
1104	Inventory	False	Violent	1	5	0	ATK flat	15	CDmg	3				5.0	5.0				93.0	5.0		Legend	3.469238095238095	5.4692380952380955	11.469238095238095	True	S	4.0	False
1144	Inventory	False	Violent	1	5	0	ATK flat	15	RES	7					6.0					3.0		Rare	2.625	4.625	8.625	True	S	2.0	False
425	Inventory	False	Violent	2	5	6	SPD	17		0							24.0	8.0				Rare	1.6	2.6	3.6	False	S	0.0	False
427	Inventory	False	Violent	2	5	6	SPD	17	RES	3					17.0						5.0	Rare	3.3333333333333335	4.333333333333334	5.333333333333334	False	S	0.0	False
945	Inventory	False	Violent	2	5	1	DEF%	10		0		5.0			7.0			6.0		4.0		Legend	3.6726190476190474	5.6726190476190474	11.672619047619047	False	S	4.0	False
1240	Inventory	False	Violent	2	5	0	DEF%	8		0			9.0		6.0			7.0			5.0	Legend	2.6833333333333336	4.683333333333334	6.683333333333334	False	S	4.0	True
428	Triana	False	Violent	3	5	12	DEF flat	99	HP flat	247	6.0					9.0		6.0		16.0		Legend	8.287666666666667	8.287666666666667	8.287666666666667	True	S	0.0	False
449	Inventory	False	Violent	3	5	9	DEF flat	78	CDmg	3	7.0			7.0					500.0	7.0		Legend	5.178571428571429	5.678571428571429	7.178571428571429	True	S	1.0	False
950	Inventory	False	Violent	3	5	0	DEF flat	15		0								7.0		3.0		Rare	1.875	3.875	7.875	True	S	2.0	False
951	Inventory	False	Violent	3	5	0	DEF flat	15	SPD	5		5.0						5.0				Rare	3.0059523809523814	5.005952380952381	7.005952380952381	True	S	2.0	False
952	Inventory	False	Violent	3	5	0	DEF flat	15		0										5.0	3.0	Rare	2.166666666666667	4.166666666666667	8.166666666666668	True	S	2.0	False
1244	Inventory	False	Violent	3	5	0	DEF flat	15	HP%	7	4.0			5.0								Rare	2.0	4.0	6.0	True	S	2.0	True
1245	Inventory	False	Violent	3	5	0	DEF flat	15	ACC	7						4.0			280.0	5.0		Hero	3.415	5.415	10.415	True	S	3.0	False
456	Cheongpung	False	Violent	4	5	9	DEF%	29	CRate	5				9.0					171.0	13.0		Hero	6.519666666666666	7.019666666666666	7.519666666666666	False	S	0.0	False
957	Inventory	False	Violent	4	5	0	ATK%	8	DEF%	6	6.0	3.0	8.0							3.0		Legend	3.1285714285714286	5.128571428571428	11.128571428571428	False	S	4.0	False
1147	Inventory	False	Violent	4	5	0	DEF%	8	HP%	6				5.0	6.0				269.0		5.0	Legend	3.317	5.317	7.317	False	S	4.0	False
961	Inventory	False	Violent	5	5	1	HP flat	375		0						6.0				5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	True	S	2.0	False
962	Inventory	False	Violent	5	5	0	HP flat	270	SPD	5				4.0		6.0	9.0					Hero	3.1416666666666666	5.141666666666667	7.141666666666667	True	S	3.0	False
1249	Inventory	False	Violent	5	5	0	HP flat	270		0	5.0	4.0								5.0		Hero	2.863095238095238	4.863095238095238	9.863095238095237	True	S	3.0	False
501	Okeanos	False	Violent	6	5	9	HP%	29		0			15.0	6.0						13.0		Rare	5.458333333333333	5.958333333333333	6.458333333333333	False	S	0.0	False
816	Inventory	False	Violent	6	5	6	ATK%	22	ACC	3										10.0	8.0	Rare	5.041666666666667	6.041666666666667	7.041666666666667	False	S	0.0	False
964	Inventory	False	Violent	6	5	0	HP%	8	ACC	3							9.0			4.0		Rare	1.9333333333333333	3.9333333333333336	7.933333333333334	False	S	2.0	False
1250	Inventory	False	Violent	6	5	0	HP%	8	SPD	3		3.0					15.0					Rare	1.8035714285714286	3.803571428571429	5.803571428571429	False	S	2.0	True
540	Inventory	False	Will	1	6	9	ATK flat	94		0				15.0						12.0	5.0	Rare	6.708333333333333	7.208333333333333	7.708333333333333	True	A	0.0	False
541	Inventory	False	Will	1	6	9	ATK flat	94	HP%	8				12.0					421.0	12.0		Hero	7.061333333333334	7.561333333333334	8.061333333333334	True	A	0.0	False
542	Eladriel	False	Will	1	6	9	ATK flat	94		0	6.0							13.0		14.0		Hero	7.041666666666667	7.541666666666667	8.041666666666668	True	A	0.0	False
543	Inventory	False	Will	1	6	9	ATK flat	94		0		6.0								11.0	12.0	Hero	6.523809523809523	7.023809523809523	7.523809523809523	True	A	0.0	False
544	Inventory	False	Will	1	6	6	ATK flat	70	ACC	8	7.0									16.0		Rare	7.208333333333333	8.208333333333332	9.208333333333332	True	A	0.0	False
545	Kumar	False	Will	1	6	9	ATK flat	94	ATK%	8		7.0						12.0		15.0		Hero	8.5	9.0	9.5	True	A	0.0	False
546	Inventory	False	Will	1	6	9	ATK flat	94	CRate	5				16.0	5.0					10.0		Rare	6.791666666666667	7.291666666666667	7.791666666666667	True	A	0.0	False
547	Perna	True	Will	1	6	9	ATK flat	94		0	8.0									17.0	12.0	Hero	8.666666666666668	9.166666666666668	9.666666666666668	True	A	0.0	False
548	Mo Long	False	Will	1	6	12	ATK flat	118	CDmg	4				4.0	21.0			17.0		19.0		Legend	12.154761904761903	12.154761904761903	12.154761904761903	True	A	0.0	False
549	Inventory	False	Will	1	6	6	ATK flat	70	SPD	5		11.0			15.0							Rare	5.113095238095238	6.113095238095238	7.113095238095238	True	A	0.0	False
775	Fran	True	Will	1	6	12	ATK flat	118	HP%	7		6.0			28.0					14.0	5.0	Legend	10.73214285714286	10.73214285714286	10.73214285714286	True	A	0.0	False
781	Loren	False	Will	1	6	12	ATK flat	118		0					10.0			13.0		11.0	12.0	Legend	8.541666666666666	8.541666666666666	8.541666666666666	True	A	0.0	False
992	Inventory	False	Will	1	6	0	ATK flat	22	ACC	8		5.0								6.0		Rare	3.7142857142857144	5.714285714285714	9.714285714285715	True	A	2.0	False
993	Inventory	False	Will	1	6	0	ATK flat	22	HP flat	136				8.0						4.0		Rare	2.5146666666666664	4.514666666666667	8.514666666666667	True	A	2.0	False
995	Inventory	False	Will	1	6	0	ATK flat	22		0								6.0	346.0	6.0		Hero	3.211333333333333	5.211333333333333	10.211333333333332	True	A	3.0	False
997	Inventory	False	Will	1	6	0	ATK flat	22	HP flat	244		6.0								4.0	4.0	Hero	3.1824761904761907	5.182476190476191	10.18247619047619	True	A	3.0	False
551	Inventory	False	Will	2	6	9	DEF%	38	HP flat	142		6.0		27.0			19.0					Hero	4.89647619047619	5.39647619047619	5.89647619047619	False	A	0.0	True
552	Inventory	False	Will	2	6	9	SPD	25	CDmg	6				15.0			12.0				4.0	Rare	3.6988095238095235	4.1988095238095235	4.6988095238095235	False	A	0.0	False
553	Inventory	False	Will	2	6	9	ATK%	38	HP%	5		6.0	26.0							14.0		Hero	6.798809523809524	7.298809523809524	7.798809523809524	False	A	0.0	False
555	Inventory	False	Will	2	6	9	DEF%	38	CRate	5		19.0			13.0		16.0					Hero	5.572619047619047	6.072619047619047	6.572619047619047	False	A	0.0	True
558	Inventory	False	Will	2	6	9	ATK%	38	SPD	5	15.0		20.0				35.0					Hero	4.916666666666667	5.416666666666667	5.916666666666667	False	A	0.0	True
559	Inventory	False	Will	2	6	9	DEF%	38		0		13.0		8.0						10.0		Hero	6.190476190476192	6.690476190476192	7.190476190476192	False	A	0.0	False
560	Inventory	False	Will	2	6	9	SPD	25	CRate	6		12.0	19.0					11.0				Rare	4.564285714285714	5.064285714285714	5.564285714285714	False	A	0.0	False
561	Inventory	False	Will	2	6	6	SPD	19	ATK flat	18	13.0								426.0			Rare	2.6430000000000002	3.6430000000000002	4.643000000000001	False	A	0.0	False
562	Inventory	False	Will	2	6	12	DEF%	47		0			36.0				50.0		220.0	9.0		Legend	5.443333333333333	5.443333333333333	5.443333333333333	False	A	0.0	True
563	Inventory	False	Will	2	6	9	DEF%	38	SPD	5	15.0			9.0	15.0							Hero	6.541666666666667	7.041666666666667	7.541666666666667	False	A	0.0	False
564	Inventory	False	Will	2	6	6	SPD	19		0	16.0	4.0										Rare	2.571428571428571	3.571428571428571	4.571428571428571	False	A	0.0	False
565	Inventory	False	Will	2	6	9	ATK%	38	CDmg	7			31.0			11.0	26.0					Hero	3.8	4.3	4.8	False	A	0.0	True
566	Anavel	False	Will	2	6	12	SPD	31	ATK flat	15				16.0	13.0			13.0	363.0			Legend	6.109	6.109	6.109	False	A	0.0	False
567	Inventory	False	Will	2	6	15	SPD	42		0				23.0		15.0		12.0			5.0	Hero	7.083333333333333	7.083333333333333	7.083333333333333	False	A	0.0	False
568	Baleygr	True	Will	2	6	12	ATK%	47		0		18.0				25.0				6.0	6.0	Legend	8.696428571428571	8.696428571428571	8.696428571428571	False	A	0.0	False
569	Inventory	False	Will	2	6	15	SPD	42		0				15.0	17.0	5.0					9.0	Hero	6.125	6.125	6.125	False	A	0.0	False
570	Haegang	False	Will	2	6	15	SPD	42	DEF%	7	13.0	5.0						12.0	369.0			Rare	5.206285714285714	5.206285714285714	5.206285714285714	False	A	0.0	False
571	Inventory	False	Will	2	6	15	SPD	42		0		25.0				5.0	12.0				4.0	Hero	5.163095238095238	5.163095238095238	5.163095238095238	False	A	0.0	False
998	Inventory	False	Will	2	6	0	ATK%	11		0						6.0		8.0			6.0	Hero	2.75	4.75	6.75	False	A	3.0	True
999	Inventory	False	Will	2	6	0	ATK%	11		0			11.0				19.0			6.0		Hero	2.75	4.75	9.75	False	A	3.0	False
1000	Inventory	False	Will	2	6	0	DEF%	11	HP flat	188	8.0		17.0								5.0	Hero	2.509	4.509	6.509	False	A	3.0	True
1001	Inventory	False	Will	2	6	0	SPD	7		0						8.0		8.0				Rare	2.0	4.0	6.0	False	A	2.0	False
1002	Inventory	False	Will	2	6	0	SPD	7		0	4.0	5.0			6.0							Hero	1.9642857142857144	3.9642857142857144	5.964285714285714	False	A	3.0	False
1003	Inventory	False	Will	2	6	0	ATK%	11	DEF%	6				7.0			20.0			6.0		Hero	4.125	6.125	11.125	False	A	3.0	False
1004	Inventory	False	Will	2	6	0	SPD	7	DEF%	5			10.0		8.0				170.0			Hero	2.1016666666666666	4.101666666666667	6.101666666666667	False	A	3.0	False
1006	Inventory	False	Will	2	6	0	SPD	7		0	8.0	5.0										Rare	1.7142857142857144	3.7142857142857144	5.714285714285714	False	A	2.0	False
573	Inventory	False	Will	3	6	9	DEF flat	94		0	5.0					6.0				15.0		Rare	6.375	6.875	7.375	True	A	0.0	False
574	Inventory	False	Will	3	6	9	DEF flat	94		0				5.0		8.0				14.0		Rare	6.291666666666667	6.791666666666667	7.291666666666667	True	A	0.0	False
575	Moore	False	Will	3	6	9	DEF flat	94		0				5.0		7.0				15.0		Rare	6.5	7.0	7.5	True	A	0.0	False
576	Inventory	False	Will	3	6	9	DEF flat	94		0	9.0					6.0				15.0		Hero	6.875	7.375	7.875	True	A	0.0	False
577	Inventory	False	Will	3	6	9	DEF flat	94	RES	8				13.0						11.0	8.0	Hero	7.624999999999999	8.125	8.625	True	A	0.0	False
578	Inventory	False	Will	3	6	9	DEF flat	94		0								15.0		10.0	9.0	Hero	6.708333333333334	7.208333333333334	7.708333333333334	True	A	0.0	False
579	Inventory	False	Will	3	6	9	DEF flat	94		0				19.0						10.0	6.0	Hero	6.708333333333334	7.208333333333334	7.708333333333334	True	A	0.0	False
580	Inventory	False	Will	3	6	9	DEF flat	94	HP flat	352				18.0		7.0				11.0		Hero	7.260999999999999	7.760999999999999	8.261	True	A	0.0	False
582	Inventory	False	Will	3	6	9	DEF flat	94	DEF%	8		14.0						5.0		15.0		Hero	8.625	9.125	9.625	True	A	0.0	False
583	Kumar	False	Will	3	6	12	DEF flat	118		0		4.0				12.0		11.0		14.0		Legend	8.113095238095239	8.113095238095239	8.113095238095239	True	A	0.0	False
584	Cheongpung	False	Will	3	6	12	DEF flat	118		0				5.0		14.0				21.0	5.0	Hero	10.208333333333334	10.208333333333334	10.208333333333334	True	A	0.0	False
585	Perna	False	Will	3	6	12	DEF flat	118		0		19.0				5.0				15.0	6.0	Legend	9.339285714285715	9.339285714285715	9.339285714285715	True	A	0.0	False
1007	Inventory	False	Will	3	6	0	DEF flat	22	SPD	5		4.0				5.0			187.0			Hero	3.1124285714285715	5.1124285714285715	7.1124285714285715	True	A	3.0	False
1008	Inventory	False	Will	3	6	0	DEF flat	22	CDmg	6										4.0	6.0	Rare	3.1904761904761902	5.19047619047619	9.19047619047619	True	A	2.0	False
1009	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	5	5.0	6.0		6.0						5.0		Legend	4.523809523809524	6.523809523809524	12.523809523809524	True	A	4.0	False
1010	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	5		6.0								5.0		Rare	3.1488095238095237	5.148809523809524	9.148809523809524	True	A	2.0	False
1011	Inventory	False	Will	3	6	0	DEF flat	22	HP%	6										4.0	5.0	Rare	2.9166666666666665	4.916666666666666	8.916666666666666	True	A	2.0	False
1012	Inventory	False	Will	3	6	0	DEF flat	22	ACC	6	8.0								192.0	4.0		Hero	3.3393333333333333	5.339333333333333	10.339333333333332	True	A	3.0	False
1013	Inventory	False	Will	3	6	0	DEF flat	22	RES	8										4.0	6.0	Rare	3.333333333333333	5.333333333333333	9.333333333333332	True	A	2.0	False
1014	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	6								8.0		5.0		Rare	3.416666666666667	5.416666666666667	9.416666666666668	True	A	2.0	False
1152	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	6		5.0						5.0				Rare	2.0892857142857144	4.089285714285714	6.089285714285714	True	A	2.0	True
586	Inventory	False	Will	4	6	9	DEF%	38	HP%	5			40.0		13.0					5.0		Hero	4.916666666666667	5.416666666666667	5.916666666666667	False	A	0.0	True
587	Inventory	False	Will	4	6	9	DEF%	38	CRate	4	18.0							6.0		8.0		Hero	6.333333333333333	6.833333333333333	7.333333333333333	False	A	0.0	False
588	Inventory	False	Will	4	6	9	CDmg	47	ACC	8						18.0		12.0	178.0			Hero	4.987333333333334	5.487333333333334	5.987333333333334	False	A	0.0	True
590	Inventory	False	Will	4	6	6	DEF%	29	CDmg	6				7.0							15.0	Rare	4.232142857142857	5.232142857142857	6.232142857142857	False	A	0.0	True
591	Inventory	False	Will	4	6	6	CDmg	35		0							23.0			9.0		Rare	3.575	4.575	5.575	False	A	0.0	True
592	Inventory	False	Will	4	6	9	CDmg	47		0					12.0				657.0	6.0		Hero	4.3759999999999994	4.8759999999999994	5.3759999999999994	False	A	0.0	True
593	Verad	False	Will	4	6	9	DEF%	38		0				13.0	8.0					16.0		Hero	7.958333333333333	8.458333333333332	8.958333333333332	False	A	0.0	False
594	Anavel	False	Will	4	6	9	HP%	38	RES	7					8.0		12.0				18.0	Rare	5.175	5.675	6.175	False	A	0.0	False
595	Fran	False	Will	4	6	9	HP%	38	CDmg	6			19.0		22.0		19.0					Rare	4.557142857142857	5.057142857142857	5.557142857142857	False	A	0.0	False
596	Inventory	False	Will	4	6	6	DEF%	29	ACC	7					22.0		17.0					Rare	4.05	5.05	6.05	False	A	0.0	True
597	Inventory	False	Will	4	6	9	DEF%	38		0	12.0						39.0			5.0		Hero	4.141666666666667	4.641666666666667	5.141666666666667	False	A	0.0	True
598	Inventory	False	Will	4	6	6	HP%	29	ACC	6	22.0		15.0									Rare	3.875	4.875	5.875	False	A	0.0	True
599	Inventory	False	Will	4	6	6	CDmg	35	ACC	8								20.0		4.0		Rare	4.833333333333333	5.833333333333333	6.833333333333333	False	A	0.0	True
600	Inventory	False	Will	4	6	15	DEF%	63		0				5.0	21.0					6.0	4.0	Rare	5.916666666666667	5.916666666666667	5.916666666666667	False	A	0.0	False
601	Inventory	False	Will	4	6	12	HP%	47		0		16.0					14.0		674.0	12.0		Legend	7.534380952380952	7.534380952380952	7.534380952380952	False	A	0.0	False
602	Inventory	False	Will	4	6	9	CDmg	47		0	14.0								791.0	5.0		Hero	4.471333333333334	4.971333333333334	5.471333333333334	False	A	0.0	True
603	Inventory	False	Will	4	6	12	HP%	47	HP flat	305		11.0		12.0	8.0					11.0		Hero	8.144761904761904	8.144761904761904	8.144761904761904	False	A	0.0	False
604	Shi Hou	False	Will	4	6	12	CDmg	59		0				4.0	6.0	14.0				20.0		Legend	9.666666666666668	9.666666666666668	9.666666666666668	False	A	0.0	False
605	Inventory	False	Will	4	6	12	CDmg	59	SPD	6			82.0	4.0	7.0				276.0			Legend	5.792999999999999	5.792999999999999	5.792999999999999	False	A	0.0	True
778	Jeanne	True	Will	4	6	12	HP%	47		0	26.0	8.0			17.0					6.0		Legend	8.517857142857142	8.517857142857142	8.517857142857142	False	A	0.0	False
790	Dongbaek *	False	Will	4	6	15	HP%	63		0				8.0		15.0	35.0				14.0	Legend	6.083333333333334	6.083333333333334	6.083333333333334	False	A	0.0	False
801	Inventory	False	Will	4	6	15	CRate	58	HP flat	219		7.0		13.0	18.0			8.0				Legend	6.167	6.167	6.167	False	A	0.0	False
1016	Inventory	False	Will	4	6	0	CDmg	11		0								6.0	176.0		6.0	Hero	1.9846666666666666	3.9846666666666666	5.984666666666667	False	A	3.0	True
1017	Inventory	False	Will	4	6	0	CDmg	11		0	6.0									4.0	5.0	Hero	2.9166666666666665	4.916666666666666	9.916666666666666	False	A	3.0	False
1018	Inventory	False	Will	4	6	0	HP%	11		0	7.0										6.0	Rare	1.875	3.875	5.875	False	A	2.0	True
1019	Inventory	True	Will	4	6	0	ATK%	11		0		9.0	24.0								6.0	Hero	2.885714285714286	4.885714285714286	6.885714285714286	False	A	3.0	True
1108	Inventory	False	Will	4	6	6	HP%	29		0		4.0			8.0				162.0	18.0		Legend	7.787428571428571	8.78742857142857	11.78742857142857	False	A	2.0	False
606	Haegang	False	Will	5	6	9	HP flat	1440	RES	8			28.0			7.0				15.0		Hero	7.575	8.075	8.575	True	A	0.0	False
608	Shi Hou	False	Will	5	6	9	HP flat	1440	CDmg	5				13.0		12.0				12.0		Hero	7.839285714285714	8.339285714285715	8.839285714285715	True	A	0.0	False
609	Inventory	False	Will	5	6	9	HP flat	1440	DEF%	7			24.0					5.0		15.0		Hero	7.1	7.6	8.1	True	A	0.0	False
610	Inventory	False	Will	5	6	9	HP flat	1440		0				12.0			18.0			12.0		Hero	5.95	6.45	6.95	True	A	0.0	True
611	Jeanne	False	Will	5	6	12	HP flat	1800	DEF flat	11	12.0			10.0		12.0				8.0		Legend	7.191666666666666	7.191666666666666	7.191666666666666	True	A	0.0	False
612	Moore	False	Will	5	6	12	HP flat	1800		0				4.0	14.0					15.0	12.0	Legend	9.25	9.25	9.25	True	A	0.0	False
613	Inventory	False	Will	5	6	12	HP flat	1800		0		13.0				5.0		7.0		14.0		Legend	8.023809523809524	8.023809523809524	8.023809523809524	True	A	0.0	False
614	Triana	False	Will	5	6	13	HP flat	1920		0	11.0				8.0					16.0	10.0	Legend	9.375	9.375	9.375	True	A	0.0	False
615	Baleygr	True	Will	5	6	12	HP flat	1800	ACC	5	9.0	22.0								11.0	7.0	Legend	9.726190476190476	9.726190476190476	9.726190476190476	True	A	0.0	False
617	Inventory	False	Will	5	6	9	HP flat	1440		0		12.0								5.0	13.0	Hero	5.5476190476190474	6.0476190476190474	6.5476190476190474	True	A	0.0	True
773	Inventory	False	Will	5	6	10	HP flat	1560	CDmg	5				12.0				14.0		12.0		Hero	7.964285714285714	8.464285714285715	8.964285714285715	True	A	0.0	False
1021	Inventory	False	Will	5	6	0	HP flat	360		0		4.0		4.0						6.0		Hero	3.071428571428571	5.071428571428571	10.071428571428571	True	A	3.0	False
1022	Inventory	False	Will	5	6	0	HP flat	360	HP%	6			10.0							4.0		Rare	2.333333333333333	4.333333333333333	8.333333333333332	True	A	2.0	False
618	Inventory	False	Will	6	6	9	DEF%	38	SPD	5			20.0		18.0						6.0	Rare	5.416666666666667	5.916666666666667	6.416666666666667	False	A	0.0	True
619	Inventory	False	Will	6	6	9	DEF%	38	SPD	5								8.0	772.0		4.0	Rare	4.362666666666667	4.862666666666667	5.362666666666667	False	A	0.0	True
622	Mo Long	False	Will	6	6	9	HP%	38	SPD	4						8.0	32.0		658.0			Rare	4.010666666666666	4.510666666666666	5.010666666666666	False	A	0.0	False
623	Inventory	False	Will	6	6	9	ATK%	38		0			47.0							5.0	10.0	Hero	4.508333333333334	5.008333333333334	5.508333333333334	False	A	0.0	True
624	Inventory	False	Will	6	6	9	ATK%	38		0							35.0	8.0		12.0		Hero	5.875	6.375	6.875	False	A	0.0	True
625	Inventory	False	Will	6	6	12	RES	48		0				11.0		12.0		21.0			4.0	Legend	6.166666666666667	6.166666666666667	6.166666666666667	False	A	0.0	True
626	Inventory	False	Will	6	6	9	HP%	38		0			29.0						357.0	9.0		Hero	4.2010000000000005	4.7010000000000005	5.2010000000000005	False	A	0.0	True
627	Verad	False	Will	6	6	12	HP%	47	RES	4			35.0	13.0			15.0			12.0		Legend	7.375	7.375	7.375	False	A	0.0	False
628	Rakan	False	Will	6	6	9	HP%	38		0		4.0			21.0					12.0		Hero	7.196428571428571	7.696428571428571	8.196428571428571	False	A	0.0	False
629	Cheongpung	True	Will	6	6	13	DEF%	50		0				21.0	9.0			16.0		11.0		Legend	9.416666666666666	9.416666666666666	9.416666666666666	False	A	0.0	False
630	Inventory	False	Will	6	6	9	ATK%	38		0	12.0	11.0								12.0		Hero	7.071428571428571	7.571428571428571	8.071428571428571	False	A	0.0	False
631	Loren	False	Will	6	6	12	DEF%	47	HP flat	290					30.0			7.0		9.0	10.0	Legend	9.678333333333333	9.678333333333333	9.678333333333333	False	A	0.0	False
632	Inventory	False	Will	6	6	12	ATK%	47		0			16.0			18.0		6.0		6.0		Rare	5.4	5.4	5.4	False	A	0.0	True
633	Inventory	False	Will	6	6	6	HP%	29	CRate	4				10.0		14.0						Rare	3.6666666666666665	4.666666666666666	5.666666666666666	False	A	0.0	True
634	Inventory	False	Will	6	6	9	ACC	39		0		11.0				19.0		6.0		4.0		Legend	6.029761904761904	6.529761904761904	8.029761904761905	False	A	1.0	False
774	Triana	False	Will	6	6	15	HP%	63	ATK flat	11						17.0			657.0	8.0	10.0	Hero	7.609333333333334	7.609333333333334	7.609333333333334	False	A	0.0	False
786	Ganymede	False	Will	6	6	15	HP%	63		0	8.0	17.0				8.0				18.0		Legend	10.428571428571429	10.428571428571429	10.428571428571429	False	A	0.0	False
1025	Inventory	False	Will	6	6	0	HP%	11		0				5.0	7.0					4.0		Hero	2.833333333333333	4.833333333333333	9.833333333333332	False	A	3.0	False
1026	Inventory	False	Will	6	6	0	DEF%	11		0		6.0								4.0		Rare	2.1904761904761902	4.19047619047619	8.19047619047619	False	A	2.0	False
1027	Inventory	False	Will	6	6	0	HP%	11	CDmg	6	7.0									4.0	5.0	Hero	3.8988095238095237	5.898809523809524	10.898809523809524	False	A	3.0	False
1028	Inventory	False	Will	6	6	0	HP%	11		0				7.0					263.0		6.0	Hero	2.2256666666666667	4.225666666666667	6.225666666666667	False	A	3.0	True
1029	Inventory	False	Will	6	6	0	ATK%	11	ATK flat	19				6.0				8.0	254.0			Hero	2.5636666666666668	4.563666666666666	6.563666666666666	False	A	3.0	True
550	Inventory	False	Will	1	5	9	ATK flat	78		0					13.0				483.0	8.0		Hero	4.935666666666666	5.435666666666666	5.935666666666666	True	A	0.0	True
994	Inventory	False	Will	1	5	0	ATK flat	15		0									178.0	4.0		Rare	1.5706666666666667	3.570666666666667	7.570666666666667	True	A	2.0	False
996	Inventory	False	Will	1	5	0	ATK flat	15		0					4.0					4.0		Rare	1.8333333333333333	3.833333333333333	7.833333333333333	True	A	2.0	False
554	Eladriel	False	Will	2	5	12	SPD	29		0					10.0	13.0		13.0	375.0			Legend	5.0	5.0	5.0	False	A	0.0	False
556	Rakan	True	Will	2	5	12	HP%	37		0					7.0	10.0				10.0	10.0	Legend	7.125000000000001	7.125000000000001	7.125000000000001	False	A	0.0	False
557	Inventory	True	Will	2	5	12	HP%	37	RES	7		9.0		18.0		14.0				6.0		Legend	8.160714285714285	8.160714285714285	8.160714285714285	False	A	0.0	False
572	Inventory	False	Will	2	5	6	SPD	17		0	17.0								223.0			Rare	2.4223333333333334	3.4223333333333334	4.4223333333333334	False	A	0.0	False
818	Isael *	False	Will	2	5	6	SPD	17		0					17.0	6.0						Rare	2.875	3.875	4.875	False	A	0.0	False
1005	Inventory	False	Will	2	5	0	HP%	8		0		4.0				5.0	9.0					Hero	1.4214285714285713	3.4214285714285713	5.421428571428571	False	A	3.0	True
581	Inventory	False	Will	3	5	12	DEF flat	99		0				18.0		12.0			242.0	10.0		Legend	7.406000000000001	7.406000000000001	7.406000000000001	True	A	0.0	False
1015	Inventory	False	Will	3	5	0	DEF flat	15		0		3.0		6.0					163.0	4.0		Legend	2.729238095238095	4.729238095238095	10.729238095238095	True	A	4.0	False
