;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency;tot_max_norm
883;row_2312;2312;43237721134;0;0;Inventory;Inventory;False;47.91;Guard;3;6;0;DEF flat;22;DEF%;8;0;5.0;;;;;;;8.0;;5.0;;Hero;76.48;11.291666666666668
884;row_2313;2313;43200758704;0;0;Inventory;Inventory;False;45.89;Guard;5;6;0;HP flat;360;ACC;8;0;;;16.0;;7.0;;;;;4.0;;Hero;74.46;10.608333333333334
885;row_2314;2314;43201445130;0;0;Inventory;Inventory;False;45.87;Guard;5;6;0;HP flat;360;CDmg;5;0;6.0;;12.0;;;;;;;5.0;;Hero;74.44;10.43095238095238
886;row_2315;2315;43300852053;0;0;Inventory;Inventory;False;45.88;Swift;1;6;0;ATK flat;22;SPD;4;0;;6.0;;;;;;6.0;;;4.0;Hero;74.46;7.607142857142857
887;row_2316;2316;43301191930;0;0;Inventory;Inventory;False;42.71;Swift;1;6;0;ATK flat;22;;0;0;;;;;;;;;328.0;5.0;;Rare;71.28;8.104
888;row_2317;2317;43404184033;0;0;Inventory;Inventory;False;40.21;Swift;1;6;0;ATK flat;22;HP flat;148;0;;6.0;;;;;;;;;5.0;Rare;68.78;5.887809523809524
889;row_2318;2318;43284998968;0;0;Inventory;Inventory;False;38.59;Swift;2;6;0;ATK%;11;;0;0;;6.0;14.0;;;;;;;;;Rare;67.16;5.207142857142857
890;row_2319;2319;43300638403;0;0;Inventory;Inventory;False;45.63;Swift;2;6;0;ATK%;11;ACC;4;0;;;;;;;;;;6.0;4.0;Rare;74.2;9.166666666666666
891;row_2320;2320;43314898587;0;0;Inventory;Inventory;False;40.22;Swift;2;6;0;HP%;11;RES;5;0;;;15.0;;;;;;170.0;;4.0;Hero;68.79;5.8933333333333335
892;row_2321;2321;43404635668;0;0;Inventory;Inventory;False;39.1;Swift;2;6;0;HP%;11;CDmg;5;0;;;;;;;17.0;;212.0;;;Rare;67.67;5.421952380952381
893;row_2322;2322;43405244545;0;0;Inventory;Inventory;False;39.23;Swift;2;6;0;SPD;7;;0;0;4.0;;;;;5.0;14.0;;;;;Hero;67.8;5.475
894;row_2323;2323;43127942451;0;0;Inventory;Inventory;False;46.08;Swift;3;6;0;DEF flat;22;CRate;6;0;;;;;;;;;266.0;6.0;;Rare;74.65;9.354666666666667
895;row_2324;2324;43385184050;0;0;Inventory;Inventory;False;48.41;Swift;3;6;0;DEF flat;22;SPD;6;0;;;;;;7.0;;;344.0;;6.0;Hero;76.98;8.333666666666666
896;row_2325;2325;43404200831;0;0;Inventory;Inventory;False;41.87;Swift;3;6;0;DEF flat;22;;0;0;;5.0;;7.0;;;;8.0;;;;Hero;70.44;6.589285714285714
897;row_2326;2326;43404215455;0;0;Inventory;Inventory;False;50.39;Swift;3;6;0;DEF flat;22;RES;7;0;;;;8.0;;5.0;;;;6.0;4.0;Legend;78.96;13.166666666666668
898;row_2327;2327;43404603785;0;0;Inventory;Inventory;False;43.37;Swift;3;6;0;DEF flat;22;;0;0;;5.0;;;;;;;;5.0;;Rare;71.94;8.380952380952381
899;row_2328;2328;43319254134;0;0;Inventory;Inventory;False;41.37;Swift;4;6;0;DEF%;11;ATK%;6;0;4.0;;15.0;6.0;;;;;;;;Hero;69.94;6.375
900;row_2329;2329;43319682879;0;0;Inventory;Inventory;False;38.15;Swift;4;6;0;DEF%;11;;0;0;6.0;;11.0;;;;;;;;;Rare;66.73;5.025
901;row_2330;2330;43385203714;0;0;Inventory;Inventory;False;42.36;Swift;4;6;0;DEF%;11;CRate;4;0;;7.0;;7.0;;;10.0;;;;;Hero;70.93;6.791666666666666
902;row_2331;2331;43400202579;0;0;Inventory;Inventory;False;45.79;Swift;4;6;0;DEF%;11;;0;0;;6.0;;7.0;;;;;;5.0;;Hero;74.36;10.398809523809524
903;row_2332;2332;43404621068;0;0;Inventory;Inventory;False;38.85;Swift;4;6;0;CDmg;11;HP flat;145;0;4.0;;;;;5.0;;;;;;Rare;67.42;5.318333333333333
904;row_2333;2333;43404139867;0;0;Inventory;Inventory;False;39.18;Swift;5;6;0;HP flat;360;;0;0;;;;;5.0;;;;;;5.0;Rare;67.75;5.458333333333334
905;row_2334;2334;43127481550;0;0;Inventory;Inventory;False;45.15;Swift;6;6;0;ATK%;11;SPD;6;0;;5.0;;;;;10.0;;;;;Rare;73.72;6.964285714285714
906;row_2335;2335;43127818540;0;0;Inventory;Inventory;False;45.87;Swift;6;6;0;DEF%;11;HP flat;342;0;;;19.0;;;;;;;5.0;5.0;Hero;74.44;10.431000000000001
907;row_2336;2336;43150204825;0;0;Inventory;Inventory;False;38.99;Swift;6;6;0;HP%;11;;0;0;;;13.0;;5.0;;17.0;;;;;Hero;67.56;5.375
908;row_2337;2337;43186484073;0;0;Inventory;Inventory;False;38.51;Swift;6;6;0;HP%;11;;0;0;;;17.0;6.0;;;;;;;;Rare;67.08;5.175
909;row_2338;2338;43305902607;0;0;Inventory;Inventory;False;47.12;Swift;6;6;0;ATK%;11;CDmg;7;0;5.0;;;;;;;;;5.0;4.0;Hero;75.69;10.958333333333334
910;row_2339;2339;43314588293;0;0;Inventory;Inventory;False;48.41;Swift;6;6;0;ATK%;11;CDmg;7;0;;;;;;8.0;;;;5.0;5.0;Hero;76.98;11.5
911;row_2340;2340;43314949454;0;0;Inventory;Inventory;False;47.02;Swift;6;6;0;HP%;11;ACC;8;0;4.0;;15.0;;7.0;;;;;4.0;;Legend;75.59;12.083333333333332
912;row_2341;2341;43328082396;0;0;Inventory;Inventory;False;39.48;Swift;6;6;0;HP%;11;;0;0;6.0;;;;;;;;;;5.0;Rare;68.05;5.583333333333334
913;row_2342;2342;43328617630;0;0;Inventory;Inventory;False;37.62;Swift;6;6;0;DEF%;11;;0;0;;;;4.0;;;12.0;;;;;Rare;66.19;4.8
914;row_2343;2343;43329246529;0;0;Inventory;Inventory;False;43.74;Swift;6;6;0;ATK%;11;HP%;6;0;7.0;7.0;;;;6.0;;;;;;Hero;72.31;7.375
915;row_2344;2344;43404508796;0;0;Inventory;Inventory;False;43.25;Swift;6;6;0;HP%;11;DEF%;6;0;;;;8.0;6.0;;;;;;4.0;Hero;71.82;7.166666666666666
916;row_2345;2345;43404587953;0;0;Inventory;Inventory;False;46.3;Swift;6;6;0;HP%;11;SPD;6;0;7.0;;;;;;10.0;;241.0;;;Hero;74.87;7.4463333333333335
917;row_2346;2346;43149408801;0;0;Inventory;Inventory;False;45.83;Blade;1;6;0;ATK flat;22;;0;0;6.0;;;4.0;8.0;;;;;4.0;;Legend;74.4;11.583333333333332
918;row_2347;2347;43150250586;0;0;Inventory;Inventory;False;43.15;Blade;1;6;0;ATK flat;22;;0;0;;;;;5.0;;;;;5.0;;Rare;71.72;8.291666666666668
919;row_2348;2348;43300756323;0;0;Inventory;Inventory;False;48.02;Blade;1;6;0;ATK flat;22;ATK%;7;0;4.0;;;;;;;;346.0;5.0;5.0;Legend;76.59;12.336333333333334
920;row_2349;2349;43318934207;0;0;Inventory;Inventory;False;46.43;Blade;1;6;0;ATK flat;22;ACC;4;0;8.0;;;;;;;;;6.0;;Rare;75.0;9.5
921;row_2350;2350;43328994671;0;0;Inventory;Inventory;False;45.24;Blade;1;6;0;ATK flat;22;;0;0;;;;;;;;;;6.0;6.0;Rare;73.81;9.0
922;row_2351;2351;43404169880;0;0;Inventory;Inventory;False;40.85;Blade;1;6;0;ATK flat;22;HP flat;367;0;8.0;;;;;;;;;;4.0;Rare;69.42;6.156
923;row_2352;2352;43404552536;0;0;Inventory;Inventory;False;46.34;Blade;1;6;0;ATK flat;22;;0;0;;5.0;;6.0;;;;;;6.0;;Hero;74.91;10.464285714285715
924;row_2353;2353;43404572021;0;0;Inventory;Inventory;False;48.26;Blade;1;6;0;ATK flat;22;CDmg;6;0;;;;5.0;;;;5.0;;5.0;4.0;Legend;76.84;12.44047619047619
925;row_2354;2354;43314691329;0;0;Inventory;Inventory;False;40.09;Blade;2;6;0;ATK%;11;;0;0;;5.0;;;;;10.0;7.0;;;;Hero;68.66;5.839285714285714
926;row_2355;2355;43319378318;0;0;Inventory;Inventory;False;42.85;Blade;2;6;0;DEF%;11;;0;0;8.0;;;;;;;;;4.0;;Rare;71.43;8.333333333333332
927;row_2356;2356;43329096065;0;0;Inventory;Inventory;False;45.12;Blade;2;6;0;HP%;11;CDmg;7;0;;;;;;;;;338.0;5.0;;Rare;73.69;9.117333333333333
928;row_2357;2357;43329377813;0;0;Inventory;Inventory;False;42.44;Blade;2;6;0;ATK%;11;SPD;4;0;;;;4.0;;;13.0;;;;;Rare;71.01;6.158333333333333
929;row_2358;2358;43398015416;0;0;Inventory;Inventory;False;38.53;Blade;2;6;0;DEF%;11;;0;0;;;;;7.0;;;;232.0;;;Rare;67.1;5.184333333333333
930;row_2359;2359;43278487882;0;0;Inventory;Inventory;True;37.79;Blade;3;5;0;DEF flat;15;;0;0;;;;;;;;9.0;;4.0;;Rare;66.37;8.458333333333332
931;row_2360;2360;43305653962;0;0;Inventory;Inventory;False;44.74;Blade;3;6;0;DEF flat;22;ACC;5;0;;;;;;;;;;5.0;4.0;Rare;73.31;8.958333333333334
932;row_2361;2361;43318851682;0;0;Inventory;Inventory;False;45.22;Blade;3;6;0;DEF flat;22;RES;5;0;;;;;;7.0;;;371.0;4.0;;Hero;73.8;10.328
933;row_2362;2362;43319414538;0;0;Inventory;Inventory;False;43.32;Blade;3;6;0;DEF flat;22;SPD;4;0;;6.0;;;;;;;254.0;;;Rare;71.89;6.529142857142857
934;row_2363;2363;43319524814;0;0;Inventory;Inventory;False;43.75;Blade;3;6;0;DEF flat;22;RES;4;0;;;;;;;;;282.0;5.0;;Rare;72.32;8.542666666666667
935;row_2364;2364;43127972504;0;0;Inventory;Inventory;False;44.21;Blade;4;6;0;DEF%;11;;0;0;;4.0;;;;;;;371.0;5.0;;Hero;72.78;9.732761904761905
936;row_2365;2365;43149793707;0;0;Inventory;Inventory;False;39.58;Blade;4;6;0;CDmg;11;;0;0;;;;;7.0;;;6.0;;;;Rare;68.15;5.625
937;row_2366;2366;43213628662;0;0;Inventory;Inventory;False;31.91;Blade;4;5;0;DEF%;8;;0;0;;4.0;9.0;;;;10.0;;158.0;;;Legend;60.48;5.257095238095238
938;row_2367;2367;43288029119;0;0;Inventory;Inventory;True;34.05;Blade;4;5;0;CDmg;8;ACC;7;0;8.0;;;;;;;;180.0;;;Rare;62.62;6.115
939;row_2368;2368;43347236016;0;0;Inventory;Inventory;True;52.08;Blade;4;6;0;CDmg;11;;0;0;9.0;;;;;10.0;;;;7.0;6.0;Legend;80.65;13.708333333333334
940;row_2369;2369;43403841417;0;0;Inventory;Inventory;False;43.45;Blade;4;6;0;DEF%;11;SPD;4;0;;;;;;;15.0;7.0;;;;Rare;72.02;6.583333333333333
941;row_2370;2370;43404348434;0;0;Inventory;Inventory;False;60.15;Blade;4;6;12;CDmg;59;HP%;6;0;;;19.0;;23.0;;;;;7.0;16.0;Legend;60.15;9.1
942;row_2371;2371;43149613277;0;0;Inventory;Inventory;False;41.37;Blade;5;6;0;HP flat;360;;0;0;;;15.0;;;;;;;4.0;;Rare;69.94;7.708333333333333
943;row_2372;2372;43404366271;0;0;Inventory;Inventory;False;46.82;Blade;5;6;0;HP flat;360;CRate;4;0;;;;;;8.0;20.0;;;5.0;;Hero;75.4;10.833333333333334
944;row_2373;2373;43149515324;0;0;Inventory;Inventory;False;39.12;Blade;6;6;0;ATK%;11;;0;0;;;;5.0;;5.0;;;135.0;;;Hero;67.69;5.43
945;row_2374;2374;43236710066;0;0;Inventory;Inventory;False;43.15;Blade;6;6;0;HP%;11;;0;0;;;;;;5.0;;;;5.0;;Rare;71.72;8.291666666666668
946;row_2375;2375;43249392020;0;0;Inventory;Inventory;False;39.28;Rage;2;6;0;DEF%;11;;0;0;;;;;6.0;;;6.0;;;;Rare;67.85;5.5
947;row_2376;2376;43300304519;0;0;Inventory;Inventory;False;45.83;Rage;2;6;0;ATK%;11;;0;0;;7.0;;;;;10.0;8.0;;4.0;;Legend;74.4;11.583333333333332
948;row_2377;2377;43223499741;0;0;Inventory;Inventory;False;40.69;Rage;3;5;3;DEF flat;36;;0;0;;;;;;;;;255.0;8.0;;Rare;62.12;7.006666666666666
949;row_2378;2378;43145762368;0;0;Inventory;Inventory;False;37.92;Rage;4;6;0;DEF%;11;;0;0;;;;5.0;;;12.0;;;;;Rare;66.49;4.925
950;row_2379;2379;43165905350;0;0;Inventory;Inventory;False;44.23;Rage;4;6;3;DEF%;20;SPD;4;0;6.0;;;;;;33.0;;;;;Rare;65.66;5.908333333333333
951;row_2380;2380;43342149820;0;0;Inventory;Inventory;False;41.67;Rage;4;6;0;DEF%;11;;0;0;4.0;;;;;;;;;4.0;;Rare;70.24;7.833333333333333
952;row_2381;2381;43249333297;0;0;Inventory;Inventory;False;43.21;Rage;5;6;0;HP flat;360;RES;7;0;;;11.0;;;;;;;4.0;;Rare;71.78;8.483333333333334
953;row_2382;2382;43393549220;0;0;Inventory;Inventory;False;40.47;Rage;6;6;0;DEF%;11;;0;0;6.0;;15.0;;7.0;;;;;;;Hero;69.05;6.0
954;row_2383;2383;43200361392;0;0;Inventory;Inventory;False;43.75;Focus;1;6;0;ATK flat;22;RES;7;0;;;;4.0;;;;;;4.0;;Rare;72.32;8.708333333333332
955;row_2384;2384;43151779639;0;0;Inventory;Inventory;False;42.67;Focus;2;6;0;DEF%;11;DEF flat;14;0;;4.0;;;;;;;;4.0;;Rare;71.24;8.254761904761905
956;row_2385;2385;43236921833;0;0;Inventory;Inventory;False;46.33;Focus;2;6;0;HP%;11;SPD;5;0;;6.0;19.0;5.0;;;;;;;;Hero;74.9;7.623809523809524
957;row_2386;2386;43360762529;0;0;Inventory;Inventory;False;40.47;Focus;2;6;0;SPD;7;;0;0;8.0;;;;;;;8.0;;;;Rare;69.04;6.0
958;row_2387;2387;43152499051;0;0;Inventory;Inventory;False;47.17;Focus;3;6;0;DEF flat;22;CRate;5;0;;6.0;;;;5.0;;;;5.0;;Hero;75.75;10.982142857142858
959;row_2388;2388;43169996239;0;0;Inventory;Inventory;False;45.11;Focus;3;6;0;DEF flat;22;SPD;5;0;8.0;;;;;;;;334.0;;;Rare;73.68;7.112
960;row_2389;2389;43236991913;0;0;Inventory;Inventory;False;45.35;Focus;3;6;0;DEF flat;22;CDmg;5;0;;;;;;;;;;5.0;5.0;Rare;73.92;9.214285714285715
961;row_2390;2390;43199655414;0;0;Inventory;Inventory;False;45.54;Focus;4;6;0;CDmg;11;SPD;6;0;;;20.0;;;5.0;;;;;;Rare;74.11;7.125
962;row_2391;2391;43151983786;0;0;Inventory;Inventory;False;44.46;Focus;5;6;0;HP flat;360;ATK flat;17;0;;;;;;;;6.0;;5.0;;Rare;73.04;8.841666666666667
963;row_2392;2392;43152065228;0;0;Inventory;Inventory;False;47.73;Focus;5;6;0;HP flat;360;RES;5;0;;7.0;;;;8.0;17.0;;;4.0;;Legend;76.31;12.383333333333333
964;row_2393;2393;43153075046;0;0;Inventory;Inventory;False;50.59;Focus;5;6;3;HP flat;720;HP%;5;0;;;;;8.0;13.0;;;;6.0;;Hero;72.02;10.25
965;row_2394;2394;43152434520;0;0;Inventory;Inventory;False;44.34;Focus;6;6;0;HP%;11;;0;0;;;;;;5.0;;;;6.0;;Rare;72.92;8.625
966;row_2395;2395;43200507491;0;0;Inventory;Inventory;False;46.7;Focus;6;6;0;ATK%;11;RES;7;0;;;14.0;;;;;;292.0;6.0;;Hero;75.27;10.614333333333333
967;row_2396;2396;43215100261;0;0;Inventory;Inventory;False;43.18;Focus;6;6;0;HP%;11;HP flat;197;0;7.0;;;;;;;;;4.0;;Rare;71.76;8.471
968;row_2397;2397;43199004645;0;0;Inventory;Inventory;False;47.53;Endure;1;6;0;ATK flat;22;CDmg;5;0;4.0;;;6.0;;;;;;6.0;;Hero;76.1;10.964285714285715
969;row_2398;2398;43200944641;0;0;Inventory;Inventory;False;47.71;Endure;2;6;0;DEF%;11;CDmg;5;0;;;13.0;;;;;;;6.0;6.0;Hero;76.28;11.039285714285715
970;row_2399;2399;43223759044;0;0;Inventory;Inventory;False;42.85;Endure;2;6;0;ATK%;11;;0;0;;;;;;8.0;;;;4.0;;Rare;71.43;8.333333333333332
971;row_2400;2400;43225669923;0;0;Inventory;Inventory;False;39.68;Endure;2;6;0;SPD;7;;0;0;;;;;;;;8.0;;;4.0;Rare;68.25;5.666666666666666
972;row_2401;2401;43199131201;0;0;Inventory;Inventory;False;44.21;Endure;3;6;0;DEF flat;22;;0;0;;4.0;;;;;;8.0;;4.0;;Hero;72.79;9.904761904761905
973;row_2402;2402;43237366288;0;0;Inventory;Inventory;False;39.97;Endure;3;5;0;DEF flat;15;ACC;6;0;5.0;;;;;4.0;;;;3.0;4.0;Legend;68.55;11.541666666666666
974;row_2403;2403;43152889862;0;0;Inventory;Inventory;False;46.72;Endure;4;6;0;CDmg;11;;0;0;5.0;;;;;;;8.0;;6.0;;Hero;75.29;10.625
975;row_2404;2404;43225750889;0;0;Inventory;Inventory;False;44.54;Endure;4;6;0;HP%;11;CRate;5;0;;;;;;;15.0;;;5.0;;Rare;73.11;8.875
976;row_2405;2405;43230229709;0;0;Inventory;Inventory;False;42.56;Endure;4;6;0;DEF%;11;;0;0;;;;7.0;;;;;;4.0;;Rare;71.13;8.208333333333332
977;row_2406;2406;43151742614;0;0;Inventory;Inventory;False;45.19;Endure;5;6;0;HP flat;360;ACC;5;0;;6.0;;;;;;;;5.0;;Rare;73.76;9.148809523809524
978;row_2407;2407;43152322163;0;0;Inventory;Inventory;False;48.51;Endure;5;6;0;HP flat;360;ACC;7;0;;;;;7.0;;;5.0;;6.0;;Hero;77.08;11.375
979;row_2408;2408;43169469262;0;0;Inventory;Inventory;False;47.42;Endure;5;6;0;HP flat;360;CRate;4;0;;;;5.0;;5.0;;;;6.0;;Hero;75.99;10.916666666666666
980;row_2409;2409;43187975031;0;0;Inventory;Inventory;False;45.24;Endure;5;6;0;HP flat;360;ACC;8;0;6.0;;;;;;10.0;;;4.0;;Hero;73.81;10.333333333333332
981;row_2410;2410;43188028792;0;0;Inventory;Inventory;False;45.23;Endure;5;6;0;HP flat;360;RES;4;0;;;;;8.0;;;;;5.0;;Rare;73.81;9.166666666666668
982;row_2411;2411;43328222044;0;0;Inventory;Inventory;False;42.26;Fatal;1;6;0;ATK flat;22;;0;0;;;;;6.0;;;;;4.0;;Rare;70.83;8.083333333333332
983;row_2412;2412;43328575919;0;0;Inventory;Inventory;False;47.78;Fatal;1;6;0;ATK flat;22;ATK%;5;0;5.0;4.0;;;;;;6.0;;5.0;;Legend;76.35;12.238095238095237
984;row_2413;2413;43149342428;0;0;Inventory;Inventory;False;42.62;Fatal;2;6;0;ATK%;11;ACC;4;0;;;;;;;;;299.0;4.0;;Rare;71.19;8.232
985;row_2414;2414;43151179429;0;0;Inventory;Inventory;False;38.93;Fatal;2;6;0;SPD;7;;0;0;;;;7.0;;;19.0;;;;;Rare;67.5;5.35
986;row_2415;2415;43305731670;0;0;Inventory;Inventory;False;41.39;Fatal;2;6;0;HP%;11;RES;7;0;;;;;;5.0;18.0;;326.0;;;Hero;69.96;6.384666666666666
987;row_2416;2416;43328117328;0;0;Inventory;Inventory;False;40.32;Fatal;2;6;0;SPD;7;;0;0;6.0;;14.0;;;;;;;;5.0;Hero;68.89;5.933333333333334
988;row_2417;2417;43329436914;0;0;Inventory;Inventory;False;41.07;Fatal;2;6;0;HP%;11;;0;0;4.0;;;7.0;7.0;;;;;;;Hero;69.64;6.25
989;row_2418;2418;43405423858;0;0;Inventory;Inventory;False;38.99;Fatal;2;6;0;HP%;11;;0;0;;;;;;7.0;20.0;;;;;Rare;67.56;5.375
990;row_2419;2419;43127792632;0;0;Inventory;Inventory;False;47.02;Fatal;3;6;0;DEF flat;22;;0;0;;;;;;;;6.0;;6.0;6.0;Hero;75.59;10.75
991;row_2420;2420;43319340647;0;0;Inventory;Inventory;False;42.77;Fatal;3;6;0;DEF flat;22;;0;0;6.0;;;;;;;;160.0;4.0;;Hero;71.34;9.296666666666667
992;row_2421;2421;43328374832;0;0;Inventory;Inventory;False;44.24;Fatal;3;6;0;DEF flat;22;CRate;5;0;;;;;;;;6.0;;4.0;;Rare;72.81;8.916666666666666
993;row_2422;2422;43328693762;0;0;Inventory;Inventory;False;49.1;Fatal;3;6;0;DEF flat;22;DEF%;7;0;7.0;;;;;;;7.0;;6.0;;Hero;77.67;11.625
994;row_2423;2423;43385218308;0;0;Inventory;Inventory;False;45.24;Fatal;3;6;0;DEF flat;22;;0;0;;;;;;;;8.0;;6.0;;Rare;73.81;9.0
995;row_2424;2424;43403957616;0;0;Inventory;Inventory;False;39.06;Fatal;3;6;0;DEF flat;22;;0;0;;4.0;;;;;;;;;5.0;Rare;67.63;5.404761904761905
996;row_2425;2425;43405539637;0;0;Inventory;Inventory;False;45.46;Fatal;3;6;0;DEF flat;22;;0;0;;;;4.0;;;;;195.0;5.0;5.0;Legend;74.03;11.26
997;row_2426;2426;43151218087;0;0;Inventory;Inventory;False;44.61;Fatal;4;6;0;CDmg;11;SPD;4;0;;;;;;5.0;;6.0;272.0;;;Hero;73.18;7.071
998;row_2427;2427;43301129376;0;0;Inventory;Inventory;False;50.89;Fatal;4;6;3;CDmg;23;;0;0;;;;7.0;;;;8.0;;9.0;;Hero;72.32;9.875
999;row_2428;2428;43319161886;0;0;Inventory;Inventory;False;40.77;Fatal;4;6;0;CDmg;11;CRate;6;0;4.0;;;;;5.0;;;;;;Rare;69.34;6.125
1000;row_2429;2429;43404331872;0;0;Inventory;Inventory;False;40.24;Fatal;4;6;0;CDmg;11;ACC;4;0;;;;;;;16.0;8.0;;;;Rare;68.81;5.9
1001;row_2430;2430;43149637823;0;0;Inventory;Inventory;False;44.64;Fatal;5;6;0;HP flat;360;SPD;4;0;;;;;;7.0;;7.0;;;;Rare;73.21;7.083333333333333
1002;row_2431;2431;43305300537;0;0;Inventory;Inventory;False;45.17;Fatal;5;6;0;HP flat;360;SPD;5;0;5.0;4.0;11.0;;;;;;;;;Hero;73.74;7.1380952380952385
1003;row_2432;2432;43305496606;0;0;Inventory;Inventory;False;44.34;Fatal;5;6;0;HP flat;360;;0;0;;;;;;5.0;;;;6.0;;Rare;72.92;8.625
1004;row_2433;2433;43404539686;0;0;Inventory;Inventory;False;38.33;Fatal;5;6;0;HP flat;360;;0;0;;;;;;;19.0;5.0;;;;Rare;66.91;5.1
1005;row_2434;2434;43127892409;0;0;Inventory;Inventory;False;44.34;Fatal;6;6;0;ATK%;11;SPD;5;0;;;10.0;;;7.0;;;;;;Rare;72.92;6.791666666666667
1006;row_2435;2435;43150160671;0;0;Inventory;Inventory;False;39.14;Fatal;6;6;0;ATK%;11;;0;0;;5.0;17.0;;;;12.0;;;;;Hero;67.71;5.439285714285714
1007;row_2436;2436;43305389846;0;0;Inventory;Inventory;False;40.47;Fatal;6;6;0;HP%;11;;0;0;;;;;;8.0;;;;;6.0;Rare;69.04;6.0
1008;row_2437;2437;43319091240;0;0;Inventory;Inventory;False;45.12;Fatal;6;6;0;ATK%;11;;0;0;;;18.0;;;8.0;;;;5.0;;Hero;73.69;10.116666666666667
1009;row_2438;2438;43319134048;0;0;Inventory;Inventory;False;38.87;Fatal;6;6;0;ATK%;11;;0;0;7.0;;;;;;18.0;;;;;Rare;67.44;5.325
1010;row_2439;2439;43328064310;0;0;Inventory;Inventory;False;40.0;Fatal;6;6;0;HP%;11;DEF flat;12;0;;;;5.0;;7.0;;;;;;Rare;68.57;5.8
1011;row_2440;2440;43397997857;0;0;Inventory;Inventory;False;44.17;Fatal;6;6;0;ATK%;11;ATK flat;11;0;;;;;;;11.0;;;6.0;;Rare;72.74;8.55
1012;row_2441;2441;43300945325;0;0;Inventory;Inventory;False;43.42;Despair;1;6;0;ATK flat;22;CDmg;4;0;;;;;;;;;;4.0;4.0;Rare;71.99;8.571428571428571
1013;row_2442;2442;43405201182;0;0;Inventory;Inventory;False;47.37;Despair;1;6;0;ATK flat;22;SPD;5;0;;6.0;;;;;;7.0;;;4.0;Hero;75.94;8.06547619047619
1014;row_2443;2443;43151130497;0;0;Inventory;Inventory;False;45.71;Despair;2;6;0;HP%;11;DEF%;6;0;;;;;;;18.0;;;6.0;;Rare;74.29;9.2
1015;row_2444;2444;43288030111;0;0;Inventory;Inventory;True;35.31;Despair;2;5;0;SPD;5;;0;0;;;;;;5.0;11.0;;;;;Rare;63.88;4.9
1016;row_2445;2445;43385137520;0;0;Inventory;Inventory;False;41.31;Despair;2;6;0;SPD;7;DEF%;8;0;;;;;8.0;;14.0;;;;;Rare;69.88;6.35
1017;row_2446;2446;43288029122;0;0;Inventory;Inventory;True;43.37;Despair;3;6;0;DEF flat;22;;0;0;;5.0;;;;;;;;5.0;;Rare;71.94;8.380952380952381
1018;row_2447;2447;43305286823;0;0;Inventory;Inventory;False;45.0;Despair;5;6;0;HP flat;360;ATK flat;11;0;5.0;;;;;;;;;6.0;;Rare;73.57;8.9
1019;row_2448;2448;43319603523;0;0;Inventory;Inventory;False;46.42;Despair;5;6;0;HP flat;360;SPD;5;0;;;;8.0;;8.0;;;;;;Rare;75.0;7.666666666666667
1020;row_2449;2449;43400124136;0;0;Inventory;Inventory;False;45.83;Despair;5;6;0;HP flat;360;SPD;4;0;;;;4.0;7.0;7.0;;;;;;Hero;74.4;7.583333333333333
1021;row_2450;2450;43405188080;0;0;Inventory;Inventory;False;44.34;Despair;5;6;0;HP flat;360;CRate;6;0;;;;;;;;5.0;;4.0;;Rare;72.91;8.958333333333332
1022;row_2451;2451;43405369431;0;0;Inventory;Inventory;False;45.63;Despair;5;6;0;HP flat;360;CRate;4;0;;;;;;8.0;;;;5.0;;Rare;74.2;9.333333333333334
1023;row_2452;2452;43328045728;0;0;Inventory;Inventory;False;45.65;Despair;6;6;0;ATK%;11;DEF flat;12;0;;;;;;7.0;;;;6.0;;Rare;74.23;9.175
1024;row_2453;2453;43285831418;0;0;Inventory;Inventory;False;46.0;Vampire;1;6;0;ATK flat;22;HP flat;239;0;;;;;;;;8.0;;6.0;;Rare;74.57;9.318666666666667
1025;row_2454;2454;43348112753;0;0;Inventory;Inventory;True;36.26;Vampire;2;5;0;SPD;5;;0;0;;;12.0;;8.0;;;;;;;Rare;64.83;5.3
1026;row_2455;2455;43165839400;0;0;Inventory;Inventory;False;44.44;Vampire;3;6;0;DEF flat;22;;0;0;;;;;;;;;;6.0;4.0;Rare;73.01;8.666666666666666
1027;row_2456;2456;43190956909;0;0;Inventory;Inventory;False;45.23;Vampire;3;6;0;DEF flat;22;HP%;8;0;;;;;;;;;;4.0;6.0;Rare;73.8;9.333333333333332
1028;row_2457;2457;43285955772;0;0;Inventory;Inventory;False;47.61;Vampire;3;6;0;DEF flat;22;HP%;8;0;8.0;7.0;;;;;;;;4.0;;Hero;76.18;11.333333333333332
1029;row_2458;2458;43300004362;0;0;Inventory;Inventory;False;44.44;Vampire;4;6;0;HP%;11;;0;0;8.0;;;;;;;;;4.0;4.0;Hero;73.01;10.0
1030;row_2459;2459;43249205933;0;0;Inventory;Inventory;False;48.41;Vampire;5;6;0;HP flat;360;;0;0;;;;6.0;;;;6.0;;6.0;5.0;Legend;76.98;12.333333333333332
1031;row_2460;2460;43187676177;0;0;Inventory;Inventory;False;38.49;Violent;2;6;0;SPD;7;;0;0;4.0;;;;;;;;;;4.0;Rare;67.06;5.166666666666666
