	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	is_certain_set	num_powerup_incsub_left	flag
1105	Inventory	False	Will	1	6	0	ATK flat	22	HP flat	136				8.0						4.0		Rare	2.5146666666666664	4.514666666666667	8.514666666666667	True	True	2.0	False
1107	Inventory	False	Will	1	6	0	ATK flat	22		0								6.0	346.0	6.0		Hero	3.211333333333333	5.211333333333333	10.211333333333332	True	True	3.0	False
1109	Inventory	False	Will	1	6	0	ATK flat	22	HP flat	244		6.0								4.0	4.0	Hero	3.1824761904761907	5.182476190476191	10.18247619047619	True	True	3.0	False
635	Inventory	False	Will	2	6	9	DEF%	38	HP flat	142		6.0		27.0			19.0					Hero	4.89647619047619	5.39647619047619	5.89647619047619	False	True	0.0	False
636	Inventory	False	Will	2	6	9	SPD	25	CDmg	6				15.0			12.0				4.0	Rare	3.6988095238095235	4.1988095238095235	4.6988095238095235	False	True	0.0	False
637	Inventory	False	Will	2	6	9	ATK%	38	HP%	5		6.0	26.0							14.0		Hero	6.798809523809524	7.298809523809524	7.798809523809524	False	True	0.0	False
639	Inventory	False	Will	2	6	9	DEF%	38	CRate	5		19.0			13.0		16.0					Hero	5.572619047619047	6.072619047619047	6.572619047619047	False	True	0.0	False
642	Inventory	False	Will	2	6	9	ATK%	38	SPD	5	15.0		20.0				35.0					Hero	4.916666666666667	5.416666666666667	5.916666666666667	False	True	0.0	False
643	Inventory	False	Will	2	6	9	DEF%	38		0		13.0		8.0						10.0		Hero	6.190476190476192	6.690476190476192	7.190476190476192	False	True	0.0	False
644	Inventory	False	Will	2	6	9	SPD	25	CRate	6		12.0	19.0					11.0				Rare	4.564285714285714	5.064285714285714	5.564285714285714	False	True	0.0	False
645	Inventory	False	Will	2	6	6	SPD	19	ATK flat	18	13.0								426.0			Rare	2.6430000000000002	3.6430000000000002	4.643000000000001	False	True	0.0	False
646	Inventory	False	Will	2	6	12	DEF%	47		0			36.0				50.0		220.0	9.0		Legend	5.443333333333333	5.443333333333333	5.443333333333333	False	True	0.0	False
647	Inventory	False	Will	2	6	9	DEF%	38	SPD	5	15.0			9.0	15.0							Hero	6.541666666666667	7.041666666666667	7.541666666666667	False	True	0.0	False
648	Inventory	False	Will	2	6	6	SPD	19		0	16.0	4.0										Rare	2.571428571428571	3.571428571428571	4.571428571428571	False	True	0.0	False
649	Inventory	False	Will	2	6	9	ATK%	38	CDmg	7			31.0			11.0	26.0					Hero	3.8	4.3	4.8	False	True	0.0	False
650	Inventory	False	Will	2	6	12	SPD	31	ATK flat	15				16.0	13.0			13.0	363.0			Legend	6.109	6.109	6.109	False	True	0.0	False
651	Inventory	False	Will	2	6	15	SPD	42		0				23.0		15.0		12.0			5.0	Hero	7.083333333333333	7.083333333333333	7.083333333333333	False	True	0.0	False
652	Baleygr	True	Will	2	6	12	ATK%	47		0		18.0				25.0				6.0	6.0	Legend	8.696428571428571	8.696428571428571	8.696428571428571	False	True	0.0	False
653	Inventory	False	Will	2	6	15	SPD	42		0				15.0	17.0	5.0					9.0	Hero	6.125	6.125	6.125	False	True	0.0	False
654	Inventory	False	Will	2	6	15	SPD	42	DEF%	7	13.0	5.0						12.0	369.0			Rare	5.206285714285714	5.206285714285714	5.206285714285714	False	True	0.0	False
655	Inventory	False	Will	2	6	15	SPD	42		0		25.0				5.0	12.0				4.0	Hero	5.163095238095238	5.163095238095238	5.163095238095238	False	True	0.0	False
1110	Inventory	False	Will	2	6	0	ATK%	11		0						6.0		8.0			6.0	Hero	2.75	4.75	6.75	False	True	3.0	False
1111	Inventory	False	Will	2	6	0	ATK%	11		0			11.0				19.0			6.0		Hero	2.75	4.75	9.75	False	True	3.0	False
1112	Inventory	False	Will	2	6	0	DEF%	11	HP flat	188	8.0		17.0								5.0	Hero	2.509	4.509	6.509	False	True	3.0	False
1113	Inventory	False	Will	2	6	0	SPD	7		0						8.0		8.0				Rare	2.0	4.0	6.0	False	True	2.0	False
1114	Inventory	False	Will	2	6	0	SPD	7		0	4.0	5.0			6.0							Hero	1.9642857142857144	3.9642857142857144	5.964285714285714	False	True	3.0	False
1115	Inventory	False	Will	2	6	0	ATK%	11	DEF%	6				7.0			20.0			6.0		Hero	4.125	6.125	11.125	False	True	3.0	False
1116	Inventory	False	Will	2	6	0	SPD	7	DEF%	5			10.0		8.0				170.0			Hero	2.1016666666666666	4.101666666666667	6.101666666666667	False	True	3.0	False
1118	Inventory	False	Will	2	6	0	SPD	7		0	8.0	5.0										Rare	1.7142857142857144	3.7142857142857144	5.714285714285714	False	True	2.0	False
657	Inventory	False	Will	3	6	9	DEF flat	94		0	5.0					6.0				15.0		Rare	6.375	6.875	7.375	True	True	0.0	False
658	Inventory	False	Will	3	6	9	DEF flat	94		0				5.0		8.0				14.0		Rare	6.291666666666667	6.791666666666667	7.291666666666667	True	True	0.0	False
659	Moore	False	Will	3	6	9	DEF flat	94		0				5.0		7.0				15.0		Rare	6.5	7.0	7.5	True	True	0.0	False
660	Inventory	False	Will	3	6	9	DEF flat	94		0	9.0					6.0				15.0		Hero	6.875	7.375	7.875	True	True	0.0	False
661	Inventory	False	Will	3	6	9	DEF flat	94	RES	8				13.0						11.0	8.0	Hero	7.624999999999999	8.125	8.625	True	True	0.0	False
662	Inventory	False	Will	3	6	9	DEF flat	94		0								15.0		10.0	9.0	Hero	6.708333333333334	7.208333333333334	7.708333333333334	True	True	0.0	False
663	Inventory	False	Will	3	6	9	DEF flat	94		0				19.0						10.0	6.0	Hero	6.708333333333334	7.208333333333334	7.708333333333334	True	True	0.0	False
664	Inventory	False	Will	3	6	9	DEF flat	94	HP flat	352				18.0		7.0				11.0		Hero	7.260999999999999	7.760999999999999	8.261	True	True	0.0	False
666	Inventory	False	Will	3	6	9	DEF flat	94	DEF%	8		14.0						5.0		15.0		Hero	8.625	9.125	9.625	True	True	0.0	False
667	Kumar	False	Will	3	6	12	DEF flat	118		0		4.0				12.0		11.0		14.0		Legend	8.113095238095239	8.113095238095239	8.113095238095239	True	True	0.0	False
668	Cheongpung	False	Will	3	6	12	DEF flat	118		0				5.0		14.0				21.0	5.0	Hero	10.208333333333334	10.208333333333334	10.208333333333334	True	True	0.0	False
669	Perna	False	Will	3	6	12	DEF flat	118		0		19.0				5.0				15.0	6.0	Legend	9.339285714285715	9.339285714285715	9.339285714285715	True	True	0.0	False
1119	Inventory	False	Will	3	6	0	DEF flat	22	SPD	5		4.0				5.0			187.0			Hero	3.1124285714285715	5.1124285714285715	7.1124285714285715	True	True	3.0	False
1120	Inventory	False	Will	3	6	0	DEF flat	22	CDmg	6										4.0	6.0	Rare	3.1904761904761902	5.19047619047619	9.19047619047619	True	True	2.0	False
1121	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	5	5.0	6.0		6.0						5.0		Legend	4.523809523809524	6.523809523809524	12.523809523809524	True	True	4.0	False
1122	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	5		6.0								5.0		Rare	3.1488095238095237	5.148809523809524	9.148809523809524	True	True	2.0	False
1123	Inventory	False	Will	3	6	0	DEF flat	22	HP%	6										4.0	5.0	Rare	2.9166666666666665	4.916666666666666	8.916666666666666	True	True	2.0	False
1124	Inventory	False	Will	3	6	0	DEF flat	22	ACC	6	8.0								192.0	4.0		Hero	3.3393333333333333	5.339333333333333	10.339333333333332	True	True	3.0	False
1125	Inventory	False	Will	3	6	0	DEF flat	22	RES	8										4.0	6.0	Rare	3.333333333333333	5.333333333333333	9.333333333333332	True	True	2.0	False
1126	Inventory	False	Will	3	6	0	DEF flat	22	DEF%	6								8.0		5.0		Rare	3.416666666666667	5.416666666666667	9.416666666666668	True	True	2.0	False
670	Inventory	False	Will	4	6	9	DEF%	38	HP%	5			40.0		13.0					5.0		Hero	4.916666666666667	5.416666666666667	5.916666666666667	False	True	0.0	False
671	Inventory	False	Will	4	6	9	DEF%	38	CRate	4	18.0							6.0		8.0		Hero	6.333333333333333	6.833333333333333	7.333333333333333	False	True	0.0	False
672	Inventory	False	Will	4	6	9	CDmg	47	ACC	8						18.0		12.0	178.0			Hero	4.987333333333334	5.487333333333334	5.987333333333334	False	True	0.0	False
674	Inventory	False	Will	4	6	6	DEF%	29	CDmg	6				7.0							15.0	Rare	4.232142857142857	5.232142857142857	6.232142857142857	False	True	0.0	False
675	Inventory	False	Will	4	6	6	CDmg	35		0							23.0			9.0		Rare	3.575	4.575	5.575	False	True	0.0	False
676	Inventory	False	Will	4	6	9	CDmg	47		0					12.0				657.0	6.0		Hero	4.3759999999999994	4.8759999999999994	5.3759999999999994	False	True	0.0	False
677	Verad	False	Will	4	6	9	DEF%	38		0				13.0	8.0					16.0		Hero	7.958333333333333	8.458333333333332	8.958333333333332	False	True	0.0	False
678	Inventory	False	Will	4	6	9	HP%	38	RES	7					8.0		12.0				18.0	Rare	5.175	5.675	6.175	False	True	0.0	False
679	Fran	False	Will	4	6	6	HP%	29	CDmg	6					22.0		19.0					Rare	4.082142857142857	5.082142857142857	6.082142857142857	False	True	0.0	False
680	Inventory	False	Will	4	6	6	DEF%	29	ACC	7					22.0		17.0					Rare	4.05	5.05	6.05	False	True	0.0	False
681	Inventory	False	Will	4	6	9	DEF%	38		0	12.0						39.0			5.0		Hero	4.141666666666667	4.641666666666667	5.141666666666667	False	True	0.0	False
682	Inventory	False	Will	4	6	6	HP%	29	ACC	6	22.0		15.0									Rare	3.875	4.875	5.875	False	True	0.0	False
683	Inventory	False	Will	4	6	6	CDmg	35	ACC	8								20.0		4.0		Rare	4.833333333333333	5.833333333333333	6.833333333333333	False	True	0.0	False
684	Inventory	False	Will	4	6	15	DEF%	63		0				5.0	21.0					6.0	4.0	Rare	5.916666666666667	5.916666666666667	5.916666666666667	False	True	0.0	False
685	Inventory	False	Will	4	6	12	HP%	47		0		16.0					14.0		674.0	12.0		Legend	7.534380952380952	7.534380952380952	7.534380952380952	False	True	0.0	False
686	Inventory	False	Will	4	6	9	CDmg	47		0	14.0								791.0	5.0		Hero	4.471333333333334	4.971333333333334	5.471333333333334	False	True	0.0	False
687	Inventory	False	Will	4	6	12	HP%	47	HP flat	305		11.0		12.0	8.0					11.0		Hero	8.144761904761904	8.144761904761904	8.144761904761904	False	True	0.0	False
688	Inventory	False	Will	4	6	12	CDmg	59		0				4.0	6.0	14.0				20.0		Legend	9.666666666666668	9.666666666666668	9.666666666666668	False	True	0.0	False
689	Inventory	False	Will	4	6	12	CDmg	59	SPD	6			82.0	4.0	7.0				276.0			Legend	5.792999999999999	5.792999999999999	5.792999999999999	False	True	0.0	False
866	Jeanne	True	Will	4	6	12	HP%	47		0	26.0	8.0			17.0					6.0		Legend	8.517857142857142	8.517857142857142	8.517857142857142	False	True	0.0	False
878	Dongbaek *	False	Will	4	6	15	HP%	63		0				8.0		15.0	35.0				14.0	Legend	6.083333333333334	6.083333333333334	6.083333333333334	False	True	0.0	False
889	Kro	False	Will	4	6	15	CRate	58	HP flat	219		7.0		13.0	18.0			8.0				Legend	6.167	6.167	6.167	False	True	0.0	False
1128	Inventory	False	Will	4	6	0	CDmg	11		0								6.0	176.0		6.0	Hero	1.9846666666666666	3.9846666666666666	5.984666666666667	False	True	3.0	False
1129	Inventory	False	Will	4	6	0	CDmg	11		0	6.0									4.0	5.0	Hero	2.9166666666666665	4.916666666666666	9.916666666666666	False	True	3.0	False
1130	Inventory	False	Will	4	6	0	HP%	11		0	7.0										6.0	Rare	1.875	3.875	5.875	False	True	2.0	False
1131	Inventory	True	Will	4	6	0	ATK%	11		0		9.0	24.0								6.0	Hero	2.885714285714286	4.885714285714286	6.885714285714286	False	True	3.0	False
690	Inventory	False	Will	5	6	9	HP flat	1440	RES	8			28.0			7.0				15.0		Hero	7.575	8.075	8.575	True	True	0.0	False
692	Inventory	False	Will	5	6	9	HP flat	1440	CDmg	5				13.0		12.0				12.0		Hero	7.839285714285714	8.339285714285715	8.839285714285715	True	True	0.0	False
693	Inventory	False	Will	5	6	9	HP flat	1440	DEF%	7			24.0					5.0		15.0		Hero	7.1	7.6	8.1	True	True	0.0	False
694	Inventory	False	Will	5	6	9	HP flat	1440		0				12.0			18.0			12.0		Hero	5.95	6.45	6.95	True	True	0.0	False
695	Jeanne	False	Will	5	6	12	HP flat	1800	DEF flat	11	12.0			10.0		12.0				8.0		Legend	7.191666666666666	7.191666666666666	7.191666666666666	True	True	0.0	False
696	Moore	False	Will	5	6	12	HP flat	1800		0				4.0	14.0					15.0	12.0	Legend	9.25	9.25	9.25	True	True	0.0	False
697	Inventory	False	Will	5	6	12	HP flat	1800		0		13.0				5.0		7.0		14.0		Legend	8.023809523809524	8.023809523809524	8.023809523809524	True	True	0.0	False
698	Triana	False	Will	5	6	13	HP flat	1920		0	11.0				8.0					16.0	10.0	Legend	9.375	9.375	9.375	True	True	0.0	False
699	Baleygr	True	Will	5	6	12	HP flat	1800	ACC	5	9.0	22.0								11.0	7.0	Legend	9.726190476190476	9.726190476190476	9.726190476190476	True	True	0.0	False
701	Inventory	False	Will	5	6	9	HP flat	1440		0		12.0								5.0	13.0	Hero	5.5476190476190474	6.0476190476190474	6.5476190476190474	True	True	0.0	False
861	Inventory	False	Will	5	6	10	HP flat	1560	CDmg	5				12.0				14.0		12.0		Hero	7.964285714285714	8.464285714285715	8.964285714285715	True	True	0.0	False
1133	Inventory	False	Will	5	6	0	HP flat	360		0		4.0		4.0						6.0		Hero	3.071428571428571	5.071428571428571	10.071428571428571	True	True	3.0	False
1134	Inventory	False	Will	5	6	0	HP flat	360	HP%	6			10.0							4.0		Rare	2.333333333333333	4.333333333333333	8.333333333333332	True	True	2.0	False
702	Inventory	False	Will	6	6	9	DEF%	38	SPD	5			20.0		18.0						6.0	Rare	5.416666666666667	5.916666666666667	6.416666666666667	False	True	0.0	False
703	Inventory	False	Will	6	6	9	DEF%	38	SPD	5								8.0	772.0		4.0	Rare	4.362666666666667	4.862666666666667	5.362666666666667	False	True	0.0	False
706	Mo Long	False	Will	6	6	9	HP%	38	SPD	4						8.0	32.0		658.0			Rare	4.010666666666666	4.510666666666666	5.010666666666666	False	True	0.0	False
707	Inventory	False	Will	6	6	9	ATK%	38		0			47.0							5.0	10.0	Hero	4.508333333333334	5.008333333333334	5.508333333333334	False	True	0.0	False
708	Inventory	False	Will	6	6	9	ATK%	38		0							35.0	8.0		12.0		Hero	5.875	6.375	6.875	False	True	0.0	False
709	Inventory	False	Will	6	6	12	RES	48		0				11.0		12.0		21.0			4.0	Legend	6.166666666666667	6.166666666666667	6.166666666666667	False	True	0.0	False
710	Inventory	False	Will	6	6	9	HP%	38		0			29.0						357.0	9.0		Hero	4.2010000000000005	4.7010000000000005	5.2010000000000005	False	True	0.0	False
711	Verad	False	Will	6	6	12	HP%	47	RES	4			35.0	13.0			15.0			12.0		Legend	7.375	7.375	7.375	False	True	0.0	False
712	Rakan	False	Will	6	6	9	HP%	38		0		4.0			21.0					12.0		Hero	7.196428571428571	7.696428571428571	8.196428571428571	False	True	0.0	False
713	Cheongpung	True	Will	6	6	13	DEF%	50		0				21.0	9.0			16.0		11.0		Legend	9.416666666666666	9.416666666666666	9.416666666666666	False	True	0.0	False
714	Inventory	False	Will	6	6	9	ATK%	38		0	12.0	11.0								12.0		Hero	7.071428571428571	7.571428571428571	8.071428571428571	False	True	0.0	False
715	Loren	False	Will	6	6	12	DEF%	47	HP flat	290					30.0			7.0		9.0	10.0	Legend	9.678333333333333	9.678333333333333	9.678333333333333	False	True	0.0	False
716	Inventory	False	Will	6	6	12	ATK%	47		0			16.0			18.0		6.0		6.0		Rare	5.4	5.4	5.4	False	True	0.0	False
717	Inventory	False	Will	6	6	6	HP%	29	CRate	4				10.0		14.0						Rare	3.6666666666666665	4.666666666666666	5.666666666666666	False	True	0.0	False
718	Inventory	False	Will	6	6	9	ACC	39		0		11.0				19.0		6.0		4.0		Legend	6.029761904761904	6.529761904761904	8.029761904761905	False	True	1.0	False
862	Triana	False	Will	6	6	15	HP%	63	ATK flat	11						17.0			657.0	8.0	10.0	Hero	7.609333333333334	7.609333333333334	7.609333333333334	False	True	0.0	False
874	Ganymede	False	Will	6	6	15	HP%	63		0	8.0	17.0				8.0				18.0		Legend	10.428571428571429	10.428571428571429	10.428571428571429	False	True	0.0	False
1137	Inventory	False	Will	6	6	0	HP%	11		0				5.0	7.0					4.0		Hero	2.833333333333333	4.833333333333333	9.833333333333332	False	True	3.0	False
1138	Inventory	False	Will	6	6	0	DEF%	11		0		6.0								4.0		Rare	2.1904761904761902	4.19047619047619	8.19047619047619	False	True	2.0	False
1139	Inventory	False	Will	6	6	0	HP%	11	CDmg	6	7.0									4.0	5.0	Hero	3.8988095238095237	5.898809523809524	10.898809523809524	False	True	3.0	False
1140	Inventory	False	Will	6	6	0	HP%	11		0				7.0					263.0		6.0	Hero	2.2256666666666667	4.225666666666667	6.225666666666667	False	True	3.0	False
1141	Inventory	False	Will	6	6	0	ATK%	11	ATK flat	19				6.0				8.0	254.0			Hero	2.5636666666666668	4.563666666666666	6.563666666666666	False	True	3.0	False
634	Inventory	False	Will	1	5	9	ATK flat	78		0					13.0				483.0	8.0		Hero	4.935666666666666	5.435666666666666	5.935666666666666	True	True	0.0	True
1106	Inventory	False	Will	1	5	0	ATK flat	15		0									178.0	4.0		Rare	1.5706666666666667	3.570666666666667	7.570666666666667	True	True	2.0	False
1108	Inventory	False	Will	1	5	0	ATK flat	15		0					4.0					4.0		Rare	1.8333333333333333	3.833333333333333	7.833333333333333	True	True	2.0	False
638	Inventory	False	Will	2	5	12	SPD	29		0					10.0	13.0		13.0	375.0			Legend	5.0	5.0	5.0	False	True	0.0	False
640	Rakan	True	Will	2	5	12	HP%	37		0					7.0	10.0				10.0	10.0	Legend	7.125000000000001	7.125000000000001	7.125000000000001	False	True	0.0	False
641	Inventory	True	Will	2	5	12	HP%	37	RES	7		9.0		18.0		14.0				6.0		Legend	8.160714285714285	8.160714285714285	8.160714285714285	False	True	0.0	False
656	Inventory	False	Will	2	5	6	SPD	17		0	17.0								223.0			Rare	2.4223333333333334	3.4223333333333334	4.4223333333333334	False	True	0.0	False
907	Inventory	False	Will	2	5	6	SPD	17		0					17.0	6.0						Rare	2.875	3.875	4.875	False	True	0.0	False
1117	Inventory	False	Will	2	5	0	HP%	8		0		4.0				5.0	9.0					Hero	1.4214285714285713	3.4214285714285713	5.421428571428571	False	True	3.0	False
665	Inventory	False	Will	3	5	12	DEF flat	99		0				18.0		12.0			242.0	10.0		Legend	7.406000000000001	7.406000000000001	7.406000000000001	True	True	0.0	False
1127	Inventory	False	Will	3	5	0	DEF flat	15		0		3.0		6.0					163.0	4.0		Legend	2.729238095238095	4.729238095238095	10.729238095238095	True	True	4.0	False
673	Inventory	False	Will	4	5	12	CDmg	48		0	21.0							10.0	201.0	5.0		Legend	5.809666666666667	5.809666666666667	5.809666666666667	False	True	0.0	False
908	Inventory	False	Will	4	5	6	DEF%	22		0										15.0	3.0	Rare	5.5	6.5	7.5	False	True	0.0	False
1132	Inventory	False	Will	4	5	0	HP%	8	CDmg	4						4.0	13.0				3.0	Hero	1.8964285714285714	3.8964285714285714	5.896428571428571	False	True	3.0	False
691	Inventory	False	Will	5	5	12	HP flat	1530	ACC	6	9.0					6.0	24.0			13.0		Legend	7.558333333333334	7.558333333333334	7.558333333333334	True	True	0.0	False
700	Inventory	False	Will	5	5	6	HP flat	900		0						4.0				14.0		Rare	5.166666666666667	6.166666666666667	7.166666666666667	True	True	0.0	False
1135	Inventory	False	Will	5	5	0	HP flat	270		0		4.0				4.0				3.0	3.0	Legend	2.571428571428571	4.571428571428571	10.571428571428571	True	True	4.0	False
1136	Inventory	False	Will	5	5	0	HP flat	270		0										3.0	5.0	Rare	1.8333333333333335	3.8333333333333335	7.833333333333334	True	True	2.0	False
704	Inventory	True	Will	6	5	9	DEF%	29	SPD	4								16.0	242.0		10.0	Rare	5.322666666666667	5.822666666666667	6.322666666666667	False	True	0.0	False
705	Inventory	True	Will	6	5	9	ATK%	29	HP%	7		5.0				22.0					10.0	Hero	6.005952380952381	6.505952380952381	7.005952380952381	False	True	0.0	False
909	Inventory	False	Will	6	5	9	ATK%	29	ATK flat	13	8.0							12.0		9.0		Hero	5.825	6.325	6.825	False	True	0.0	False
1142	Inventory	False	Will	6	5	0	DEF%	8	HP%	5	5.0			7.0								Rare	2.125	4.125	6.125	False	True	2.0	False
